step,time_s,robot_x,robot_y,robot_vx,robot_vy,agent_i,agent_x,agent_y,dist,angle_deg
333,66.656,2.981,-3.241,-0.566,-0.566,2,4.258,4.558,7.902,80.703
333,66.656,2.981,-3.241,-0.566,-0.566,3,3.816,0.296,3.634,76.717
333,66.656,2.981,-3.241,-0.566,-0.566,4,-2.491,-4.268,5.568,-169.365
333,66.656,2.981,-3.241,-0.566,-0.566,5,2.784,-2.718,0.558,110.676
333,66.656,2.981,-3.241,-0.566,-0.566,6,-2.347,-4.806,5.553,-163.628
333,66.656,2.981,-3.241,-0.566,-0.566,7,-2.167,0.999,6.669,140.528
333,66.656,2.981,-3.241,-0.566,-0.566,8,1.020,4.476,7.962,104.258
333,66.656,2.981,-3.241,-0.566,-0.566,9,-0.324,4.968,8.849,111.932
333,66.656,2.981,-3.241,-0.566,-0.566,10,-4.614,1.728,9.076,146.807
333,66.656,2.981,-3.241,-0.566,-0.566,11,-1.113,-3.911,4.148,-170.706
333,66.656,2.981,-3.241,-0.566,-0.566,12,-4.606,-0.367,8.113,159.254
333,66.656,2.981,-3.241,-0.566,-0.566,13,3.627,-4.719,1.613,-66.393
333,66.656,2.981,-3.241,-0.566,-0.566,14,1.669,-1.833,1.924,132.980
334,66.858,2.868,-3.354,-0.566,-0.566,0,1.253,-0.095,3.637,116.369
334,66.858,2.868,-3.354,-0.566,-0.566,1,-2.874,0.236,6.772,147.989
334,66.858,2.868,-3.354,-0.566,-0.566,2,4.334,4.545,8.033,79.488
334,66.858,2.868,-3.354,-0.566,-0.566,3,3.749,0.240,3.700,76.230
334,66.858,2.868,-3.354,-0.566,-0.566,4,-2.422,-4.272,5.369,-170.157
334,66.858,2.868,-3.354,-0.566,-0.566,5,2.787,-2.712,0.647,97.189
334,66.858,2.868,-3.354,-0.566,-0.566,6,-2.328,-4.919,5.426,-163.238
334,66.858,2.868,-3.354,-0.566,-0.566,7,-2.250,1.008,6.725,139.560
334,66.858,2.868,-3.354,-0.566,-0.566,8,1.014,4.515,8.084,103.257
334,66.858,2.868,-3.354,-0.566,-0.566,9,-0.427,4.991,8.972,111.544
334,66.858,2.868,-3.354,-0.566,-0.566,10,-4.577,1.726,9.013,145.694
334,66.858,2.868,-3.354,-0.566,-0.566,11,-1.156,-3.968,4.071,-171.329
334,66.858,2.868,-3.354,-0.566,-0.566,12,-4.568,-0.364,8.015,158.095
334,66.858,2.868,-3.354,-0.566,-0.566,13,3.661,-4.820,1.667,-61.599
334,66.858,2.868,-3.354,-0.566,-0.566,14,1.720,-1.860,1.884,127.538
335,67.061,2.755,-3.467,-0.566,-0.566,0,1.257,-0.101,3.684,113.989
335,67.061,2.755,-3.467,-0.566,-0.566,1,-2.866,0.343,6.791,145.872
335,67.061,2.755,-3.467,-0.566,-0.566,2,4.409,4.532,8.168,78.312
335,67.061,2.755,-3.467,-0.566,-0.566,3,3.681,0.183,3.766,75.760
335,67.061,2.755,-3.467,-0.566,-0.566,4,-2.404,-4.390,5.240,-169.852
335,67.061,2.755,-3.467,-0.566,-0.566,5,2.790,-2.705,0.763,87.363
335,67.061,2.755,-3.467,-0.566,-0.566,6,-2.308,-5.000,5.290,-163.155
335,67.061,2.755,-3.467,-0.566,-0.566,7,-2.333,1.017,6.782,138.607
335,67.061,2.755,-3.467,-0.566,-0.566,8,1.008,4.554,8.209,102.287
335,67.061,2.755,-3.467,-0.566,-0.566,9,-0.529,5.000,9.082,111.201
335,67.061,2.755,-3.467,-0.566,-0.566,10,-4.540,1.723,8.952,144.566
335,67.061,2.755,-3.467,-0.566,-0.566,11,-1.200,-4.025,3.994,-171.976
335,67.061,2.755,-3.467,-0.566,-0.566,12,-4.530,-0.361,7.919,156.907
335,67.061,2.755,-3.467,-0.566,-0.566,13,3.694,-4.921,1.731,-57.133
335,67.061,2.755,-3.467,-0.566,-0.566,14,1.771,-1.887,1.861,121.911
336,67.260,2.607,-3.528,-0.739,-0.306,0,1.262,-0.107,3.676,111.469
336,67.260,2.607,-3.528,-0.739,-0.306,1,-2.858,0.450,6.760,143.951
336,67.260,2.607,-3.528,-0.739,-0.306,2,4.485,4.519,8.263,76.861
336,67.260,2.607,-3.528,-0.739,-0.306,3,3.614,0.126,3.791,74.600
336,67.260,2.607,-3.528,-0.739,-0.306,4,-2.385,-4.509,5.088,-168.887
336,67.260,2.607,-3.528,-0.739,-0.306,5,2.793,-2.698,0.851,77.379
336,67.260,2.607,-3.528,-0.739,-0.306,6,-2.289,-4.887,5.081,-164.486
336,67.260,2.607,-3.528,-0.739,-0.306,7,-2.416,1.027,6.781,137.798
336,67.260,2.607,-3.528,-0.739,-0.306,8,1.002,4.593,8.278,101.181
336,67.260,2.607,-3.528,-0.739,-0.306,9,-0.632,4.976,9.101,110.850
336,67.260,2.607,-3.528,-0.739,-0.306,10,-4.502,1.721,8.837,143.560
336,67.260,2.607,-3.528,-0.739,-0.306,11,-1.244,-4.082,3.890,-171.824
336,67.260,2.607,-3.528,-0.739,-0.306,12,-4.492,-0.358,7.775,155.934
336,67.260,2.607,-3.528,-0.739,-0.306,13,3.611,-4.879,1.683,-53.377
336,67.260,2.607,-3.528,-0.739,-0.306,14,1.822,-1.914,1.795,115.939
337,67.460,2.459,-3.589,-0.739,-0.306,0,1.266,-0.113,3.675,108.944
337,67.460,2.459,-3.589,-0.739,-0.306,1,-2.850,0.557,6.737,142.015
337,67.460,2.459,-3.589,-0.739,-0.306,2,4.561,4.506,8.364,75.444
337,67.460,2.459,-3.589,-0.739,-0.306,3,3.546,0.070,3.817,73.456
337,67.460,2.459,-3.589,-0.739,-0.306,4,-2.367,-4.627,4.936,-167.862
337,67.460,2.459,-3.589,-0.739,-0.306,5,2.796,-2.691,0.959,69.452
337,67.460,2.459,-3.589,-0.739,-0.306,6,-2.270,-4.775,4.875,-165.929
337,67.460,2.459,-3.589,-0.739,-0.306,7,-2.499,1.036,6.781,136.988
337,67.460,2.459,-3.589,-0.739,-0.306,8,0.996,4.632,8.351,100.094
337,67.460,2.459,-3.589,-0.739,-0.306,9,-0.735,4.953,9.120,110.501
337,67.460,2.459,-3.589,-0.739,-0.306,10,-4.465,1.718,8.724,142.527
337,67.460,2.459,-3.589,-0.739,-0.306,11,-1.288,-4.138,3.787,-171.664
337,67.460,2.459,-3.589,-0.739,-0.306,12,-4.454,-0.355,7.633,154.925
337,67.460,2.459,-3.589,-0.739,-0.306,13,3.527,-4.837,1.642,-49.417
337,67.460,2.459,-3.589,-0.739,-0.306,14,1.873,-1.942,1.749,109.585
338,67.661,2.311,-3.651,-0.739,-0.306,0,1.271,-0.119,3.682,106.422
338,67.661,2.311,-3.651,-0.739,-0.306,1,-2.842,0.663,6.721,140.067
338,67.661,2.311,-3.651,-0.739,-0.306,2,4.598,4.488,8.454,74.308
338,67.661,2.311,-3.651,-0.739,-0.306,3,3.479,0.013,3.845,72.328
338,67.661,2.311,-3.651,-0.739,-0.306,4,-2.348,-4.746,4.787,-166.772
338,67.661,2.311,-3.651,-0.739,-0.306,5,2.799,-2.684,1.082,63.228
338,67.661,2.311,-3.651,-0.739,-0.306,6,-2.250,-4.662,4.672,-167.499
338,67.661,2.311,-3.651,-0.739,-0.306,7,-2.582,1.045,6.782,136.179
338,67.661,2.311,-3.651,-0.739,-0.306,8,0.989,4.671,8.426,99.027
338,67.661,2.311,-3.651,-0.739,-0.306,9,-0.838,4.929,9.140,110.154
338,67.661,2.311,-3.651,-0.739,-0.306,10,-4.428,1.716,8.615,141.468
338,67.661,2.311,-3.651,-0.739,-0.306,11,-1.331,-4.195,3.683,-171.496
338,67.661,2.311,-3.651,-0.739,-0.306,12,-4.416,-0.352,7.493,153.878
338,67.661,2.311,-3.651,-0.739,-0.306,13,3.444,-4.794,1.610,-45.278
338,67.661,2.311,-3.651,-0.739,-0.306,14,1.924,-1.969,1.726,102.977
339,67.874,2.164,-3.712,-0.739,-0.306,0,1.275,-0.125,3.695,103.913
339,67.874,2.164,-3.712,-0.739,-0.306,1,-2.834,0.770,6.713,138.113
339,67.874,2.164,-3.712,-0.739,-0.306,2,4.635,4.471,8.548,73.196
339,67.874,2.164,-3.712,-0.739,-0.306,3,3.411,-0.044,3.875,71.217
339,67.874,2.164,-3.712,-0.739,-0.306,4,-2.330,-4.865,4.639,-165.613
339,67.874,2.164,-3.712,-0.739,-0.306,5,2.802,-2.678,1.216,58.319
339,67.874,2.164,-3.712,-0.739,-0.306,6,-2.334,-4.711,4.608,-167.474
339,67.874,2.164,-3.712,-0.739,-0.306,7,-2.665,1.055,6.785,135.370
339,67.874,2.164,-3.712,-0.739,-0.306,8,0.983,4.710,8.505,97.978
339,67.874,2.164,-3.712,-0.739,-0.306,9,-0.940,4.906,9.160,109.808
339,67.874,2.164,-3.712,-0.739,-0.306,10,-4.390,1.713,8.508,140.382
339,67.874,2.164,-3.712,-0.739,-0.306,11,-1.375,-4.252,3.580,-171.317
339,67.874,2.164,-3.712,-0.739,-0.306,12,-4.400,-0.398,7.353,153.212
339,67.874,2.164,-3.712,-0.739,-0.306,13,3.361,-4.752,1.586,-40.993
339,67.874,2.164,-3.712,-0.739,-0.306,14,1.975,-1.996,1.726,96.282
340,68.069,2.016,-3.773,-0.739,-0.306,0,1.279,-0.131,3.716,101.428
340,68.069,2.016,-3.773,-0.739,-0.306,1,-2.826,0.877,6.714,136.157
340,68.069,2.016,-3.773,-0.739,-0.306,2,4.671,4.454,8.645,72.110
340,68.069,2.016,-3.773,-0.739,-0.306,3,3.344,-0.100,3.905,70.123
340,68.069,2.016,-3.773,-0.739,-0.306,4,-2.316,-4.865,4.467,-165.857
340,68.069,2.016,-3.773,-0.739,-0.306,5,2.805,-2.671,1.356,54.402
340,68.069,2.016,-3.773,-0.739,-0.306,6,-2.419,-4.760,4.543,-167.449
340,68.069,2.016,-3.773,-0.739,-0.306,7,-2.748,1.064,6.789,134.562
340,68.069,2.016,-3.773,-0.739,-0.306,8,0.977,4.750,8.586,96.949
340,68.069,2.016,-3.773,-0.739,-0.306,9,-1.043,4.882,9.180,109.463
340,68.069,2.016,-3.773,-0.739,-0.306,10,-4.353,1.711,8.404,139.269
340,68.069,2.016,-3.773,-0.739,-0.306,11,-1.419,-4.309,3.476,-171.128
340,68.069,2.016,-3.773,-0.739,-0.306,12,-4.384,-0.444,7.214,152.519
340,68.069,2.016,-3.773,-0.739,-0.306,13,3.277,-4.710,1.572,-36.603
340,68.069,2.016,-3.773,-0.739,-0.306,14,2.026,-2.023,1.750,89.680
341,68.263,1.868,-3.834,-0.739,-0.306,0,1.284,-0.137,3.743,98.974
341,68.263,1.868,-3.834,-0.739,-0.306,1,-2.818,0.984,6.722,134.203
341,68.263,1.868,-3.834,-0.739,-0.306,2,4.708,4.436,8.745,71.047
341,68.263,1.868,-3.834,-0.739,-0.306,3,3.276,-0.157,3.938,69.046
341,68.263,1.868,-3.834,-0.739,-0.306,4,-2.302,-4.865,4.295,-166.121
341,68.263,1.868,-3.834,-0.739,-0.306,5,2.808,-2.664,1.501,51.231
341,68.263,1.868,-3.834,-0.739,-0.306,6,-2.503,-4.810,4.478,-167.423
341,68.263,1.868,-3.834,-0.739,-0.306,7,-2.831,1.073,6.794,133.755
341,68.263,1.868,-3.834,-0.739,-0.306,8,0.971,4.789,8.670,95.940
341,68.263,1.868,-3.834,-0.739,-0.306,9,-1.042,4.914,9.220,108.398
341,68.263,1.868,-3.834,-0.739,-0.306,10,-4.316,1.708,8.304,138.128
341,68.263,1.868,-3.834,-0.739,-0.306,11,-1.375,-4.340,3.282,-171.131
341,68.263,1.868,-3.834,-0.739,-0.306,12,-4.368,-0.491,7.076,151.800
341,68.263,1.868,-3.834,-0.739,-0.306,13,3.194,-4.668,1.566,-32.157
341,68.263,1.868,-3.834,-0.739,-0.306,14,2.076,-2.050,1.796,83.336
342,68.460,1.708,-3.834,-0.800,0.000,0,1.288,-0.143,3.715,96.482
342,68.460,1.708,-3.834,-0.800,0.000,1,-2.810,1.091,6.684,132.531
342,68.460,1.708,-3.834,-0.800,0.000,2,4.753,4.502,8.875,69.931
342,68.460,1.708,-3.834,-0.800,0.000,3,3.209,-0.214,3.919,67.487
342,68.460,1.708,-3.834,-0.800,0.000,4,-2.288,-4.865,4.126,-165.541
342,68.460,1.708,-3.834,-0.800,0.000,5,2.811,-2.657,1.613,46.865
342,68.460,1.708,-3.834,-0.800,0.000,6,-2.587,-4.859,4.416,-166.587
342,68.460,1.708,-3.834,-0.800,0.000,7,-2.914,1.082,6.748,133.228
342,68.460,1.708,-3.834,-0.800,0.000,8,0.965,4.828,8.694,94.905
342,68.460,1.708,-3.834,-0.800,0.000,9,-1.041,4.946,9.200,107.383
342,68.460,1.708,-3.834,-0.800,0.000,10,-4.278,1.706,8.157,137.216
342,68.460,1.708,-3.834,-0.800,0.000,11,-1.331,-4.372,3.086,-169.975
342,68.460,1.708,-3.834,-0.800,0.000,12,-4.352,-0.537,6.899,151.448
342,68.460,1.708,-3.834,-0.800,0.000,13,3.111,-4.626,1.611,-29.437
342,68.460,1.708,-3.834,-0.800,0.000,14,2.127,-2.077,1.807,76.578
343,68.659,1.548,-3.834,-0.800,0.000,0,1.293,-0.149,3.694,93.957
343,68.659,1.548,-3.834,-0.800,0.000,1,-2.802,1.198,6.652,130.842
343,68.659,1.548,-3.834,-0.800,0.000,2,4.773,4.490,8.928,68.824
343,68.659,1.548,-3.834,-0.800,0.000,3,3.141,-0.271,3.904,65.914
343,68.659,1.548,-3.834,-0.800,0.000,4,-2.270,-4.894,3.963,-164.484
343,68.659,1.548,-3.834,-0.800,0.000,5,2.814,-2.650,1.733,43.084
343,68.659,1.548,-3.834,-0.800,0.000,6,-2.672,-4.908,4.354,-165.726
343,68.659,1.548,-3.834,-0.800,0.000,7,-2.997,1.092,6.702,132.694
343,68.659,1.548,-3.834,-0.800,0.000,8,0.958,4.867,8.721,93.876
343,68.659,1.548,-3.834,-0.800,0.000,9,-1.040,4.978,9.184,106.364
343,68.659,1.548,-3.834,-0.800,0.000,10,-4.241,1.703,8.011,136.270
343,68.659,1.548,-3.834,-0.800,0.000,11,-1.287,-4.403,2.891,-168.664
343,68.659,1.548,-3.834,-0.800,0.000,12,-4.336,-0.583,6.722,151.078
343,68.659,1.548,-3.834,-0.800,0.000,13,3.027,-4.584,1.658,-26.867
343,68.659,1.548,-3.834,-0.800,0.000,14,2.178,-2.104,1.841,69.986
344,68.863,1.388,-3.834,-0.800,0.000,0,1.278,-0.093,3.743,91.677
344,68.863,1.388,-3.834,-0.800,0.000,1,-2.794,1.305,6.626,129.139
344,68.863,1.388,-3.834,-0.800,0.000,2,4.793,4.479,8.984,67.729
344,68.863,1.388,-3.834,-0.800,0.000,3,3.121,-0.191,4.035,64.556
344,68.863,1.388,-3.834,-0.800,0.000,4,-2.253,-4.924,3.800,-163.337
344,68.863,1.388,-3.834,-0.800,0.000,5,2.817,-2.644,1.860,39.805
344,68.863,1.388,-3.834,-0.800,0.000,6,-2.756,-4.957,4.293,-164.841
344,68.863,1.388,-3.834,-0.800,0.000,7,-3.080,1.101,6.657,132.152
344,68.863,1.388,-3.834,-0.800,0.000,8,0.952,4.906,8.752,92.854
344,68.863,1.388,-3.834,-0.800,0.000,9,-1.039,5.000,9.162,105.358
344,68.863,1.388,-3.834,-0.800,0.000,10,-4.204,1.701,7.868,135.290
344,68.863,1.388,-3.834,-0.800,0.000,11,-1.243,-4.434,2.699,-167.164
344,68.863,1.388,-3.834,-0.800,0.000,12,-4.320,-0.630,6.546,150.688
344,68.863,1.388,-3.834,-0.800,0.000,13,3.119,-4.634,1.906,-24.798
344,68.863,1.388,-3.834,-0.800,0.000,14,2.229,-2.131,1.899,63.717
345,69.062,1.228,-3.834,-0.800,0.000,0,1.264,-0.036,3.798,89.460
345,69.062,1.228,-3.834,-0.800,0.000,1,-2.786,1.412,6.606,127.423
345,69.062,1.228,-3.834,-0.800,0.000,2,4.812,4.468,9.043,66.649
345,69.062,1.228,-3.834,-0.800,0.000,3,3.102,-0.111,4.168,63.283
345,69.062,1.228,-3.834,-0.800,0.000,4,-2.236,-4.954,3.640,-162.088
345,69.062,1.228,-3.834,-0.800,0.000,5,2.820,-2.637,1.992,36.953
345,69.062,1.228,-3.834,-0.800,0.000,6,-2.758,-4.985,4.149,-163.905
345,69.062,1.228,-3.834,-0.800,0.000,7,-3.163,1.110,6.612,131.603
345,69.062,1.228,-3.834,-0.800,0.000,8,0.946,4.945,8.784,91.839
345,69.062,1.228,-3.834,-0.800,0.000,9,-1.037,4.968,9.089,104.432
345,69.062,1.228,-3.834,-0.800,0.000,10,-4.166,1.698,7.727,134.274
345,69.062,1.228,-3.834,-0.800,0.000,11,-1.199,-4.465,2.508,-165.435
345,69.062,1.228,-3.834,-0.800,0.000,12,-4.304,-0.676,6.370,150.276
345,69.062,1.228,-3.834,-0.800,0.000,13,3.210,-4.684,2.156,-23.208
345,69.062,1.228,-3.834,-0.800,0.000,14,2.280,-2.158,1.979,57.884
346,69.265,1.167,-3.687,-0.306,0.739,0,1.249,0.020,3.708,88.726
346,69.265,1.167,-3.687,-0.306,0.739,1,-2.778,1.519,6.531,127.159
346,69.265,1.167,-3.687,-0.306,0.739,2,4.832,4.456,8.930,65.768
346,69.265,1.167,-3.687,-0.306,0.739,3,3.102,-0.113,4.064,61.560
346,69.265,1.167,-3.687,-0.306,0.739,4,-2.316,-5.000,3.722,-159.335
346,69.265,1.167,-3.687,-0.306,0.739,5,2.823,-2.630,1.965,32.536
346,69.265,1.167,-3.687,-0.306,0.739,6,-2.760,-5.000,4.141,-161.507
346,69.265,1.167,-3.687,-0.306,0.739,7,-3.246,1.119,6.524,132.554
346,69.265,1.167,-3.687,-0.306,0.739,8,0.940,4.985,8.674,91.499
346,69.265,1.167,-3.687,-0.306,0.739,9,-1.036,4.936,8.900,104.331
346,69.265,1.167,-3.687,-0.306,0.739,10,-4.129,1.696,7.551,134.534
346,69.265,1.167,-3.687,-0.306,0.739,11,-1.155,-4.496,2.459,-160.778
346,69.265,1.167,-3.687,-0.306,0.739,12,-4.288,-0.722,6.208,151.479
346,69.265,1.167,-3.687,-0.306,0.739,13,3.301,-4.734,2.378,-26.146
346,69.265,1.167,-3.687,-0.306,0.739,14,2.331,-2.186,1.899,52.206
347,69.462,1.105,-3.539,-0.306,0.739,0,1.234,0.077,3.618,87.956
347,69.462,1.105,-3.539,-0.306,0.739,1,-2.770,1.626,6.457,126.889
347,69.462,1.105,-3.539,-0.306,0.739,2,4.851,4.445,8.819,64.864
347,69.462,1.105,-3.539,-0.306,0.739,3,3.102,-0.116,3.963,59.746
347,69.462,1.105,-3.539,-0.306,0.739,4,-2.396,-4.923,3.765,-158.421
347,69.462,1.105,-3.539,-0.306,0.739,5,2.826,-2.623,1.949,28.021
347,69.462,1.105,-3.539,-0.306,0.739,6,-2.762,-4.973,4.125,-159.661
347,69.462,1.105,-3.539,-0.306,0.739,7,-3.328,1.129,6.438,133.530
347,69.462,1.105,-3.539,-0.306,0.739,8,0.962,4.963,8.503,90.967
347,69.462,1.105,-3.539,-0.306,0.739,9,-1.035,4.905,8.710,104.226
347,69.462,1.105,-3.539,-0.306,0.739,10,-4.092,1.694,7.375,134.807
347,69.462,1.105,-3.539,-0.306,0.739,11,-1.111,-4.527,2.427,-155.965
347,69.462,1.105,-3.539,-0.306,0.739,12,-4.272,-0.769,6.049,152.745
347,69.462,1.105,-3.539,-0.306,0.739,13,3.393,-4.785,2.604,-28.578
347,69.462,1.105,-3.539,-0.306,0.739,14,2.382,-2.213,1.840,46.099
348,69.662,1.044,-3.391,-0.306,0.739,0,1.220,0.133,3.528,87.147
348,69.662,1.044,-3.391,-0.306,0.739,1,-2.762,1.732,6.383,126.612
348,69.662,1.044,-3.391,-0.306,0.739,2,4.871,4.433,8.710,63.938
348,69.662,1.044,-3.391,-0.306,0.739,3,3.102,-0.118,3.866,57.841
348,69.662,1.044,-3.391,-0.306,0.739,4,-2.476,-4.847,3.809,-157.528
348,69.662,1.044,-3.391,-0.306,0.739,5,2.829,-2.616,1.946,23.461
348,69.662,1.044,-3.391,-0.306,0.739,6,-2.765,-4.945,4.114,-157.803
348,69.662,1.044,-3.391,-0.306,0.739,7,-3.411,1.138,6.353,134.533
348,69.662,1.044,-3.391,-0.306,0.739,8,0.984,4.941,8.333,90.414
348,69.662,1.044,-3.391,-0.306,0.739,9,-1.034,4.873,8.521,104.116
348,69.662,1.044,-3.391,-0.306,0.739,10,-4.054,1.691,7.199,135.094
348,69.662,1.044,-3.391,-0.306,0.739,11,-1.067,-4.558,2.413,-151.061
348,69.662,1.044,-3.391,-0.306,0.739,12,-4.256,-0.815,5.893,154.079
348,69.662,1.044,-3.391,-0.306,0.739,13,3.484,-4.835,2.835,-30.618
348,69.662,1.044,-3.391,-0.306,0.739,14,2.432,-2.240,1.803,39.665
349,69.872,0.983,-3.243,-0.306,0.739,0,1.205,0.189,3.440,86.296
349,69.872,0.983,-3.243,-0.306,0.739,1,-2.754,1.839,6.309,126.329
349,69.872,0.983,-3.243,-0.306,0.739,2,4.890,4.422,8.604,62.989
349,69.872,0.983,-3.243,-0.306,0.739,3,3.102,-0.120,3.774,55.839
349,69.872,0.983,-3.243,-0.306,0.739,4,-2.556,-4.770,3.854,-156.656
349,69.872,0.983,-3.243,-0.306,0.739,5,2.832,-2.610,1.954,18.914
349,69.872,0.983,-3.243,-0.306,0.739,6,-2.767,-4.918,4.107,-155.936
349,69.872,0.983,-3.243,-0.306,0.739,7,-3.494,1.147,6.271,135.562
349,69.872,0.983,-3.243,-0.306,0.739,8,1.006,4.920,8.163,89.837
349,69.872,0.983,-3.243,-0.306,0.739,9,-1.033,4.841,8.332,104.001
349,69.872,0.983,-3.243,-0.306,0.739,10,-4.017,1.689,7.023,135.395
349,69.872,0.983,-3.243,-0.306,0.739,11,-1.023,-4.590,2.416,-146.134
349,69.872,0.983,-3.243,-0.306,0.739,12,-4.240,-0.861,5.740,155.485
349,69.872,0.983,-3.243,-0.306,0.739,13,3.575,-4.885,3.068,-32.349
349,69.872,0.983,-3.243,-0.306,0.739,14,2.483,-2.267,1.790,33.050
350,70.060,0.922,-3.095,-0.306,0.739,0,1.191,0.246,3.352,85.400
350,70.060,0.922,-3.095,-0.306,0.739,1,-2.746,1.946,6.235,126.040
350,70.060,0.922,-3.095,-0.306,0.739,2,4.910,4.411,8.500,62.016
350,70.060,0.922,-3.095,-0.306,0.739,3,3.102,-0.122,3.687,53.741
350,70.060,0.922,-3.095,-0.306,0.739,4,-2.636,-4.694,3.900,-155.804
350,70.060,0.922,-3.095,-0.306,0.739,5,2.835,-2.603,1.976,14.437
350,70.060,0.922,-3.095,-0.306,0.739,6,-2.769,-4.890,4.104,-154.065
350,70.060,0.922,-3.095,-0.306,0.739,7,-3.577,1.156,6.190,136.619
350,70.060,0.922,-3.095,-0.306,0.739,8,1.028,4.898,7.994,89.236
350,70.060,0.922,-3.095,-0.306,0.739,9,-1.032,4.809,8.142,103.881
350,70.060,0.922,-3.095,-0.306,0.739,10,-3.980,1.686,6.847,135.711
350,70.060,0.922,-3.095,-0.306,0.739,11,-0.979,-4.621,2.437,-141.257
350,70.060,0.922,-3.095,-0.306,0.739,12,-4.224,-0.908,5.591,156.967
350,70.060,0.922,-3.095,-0.306,0.739,13,3.667,-4.935,3.304,-33.834
350,70.060,0.922,-3.095,-0.306,0.739,14,2.534,-2.294,1.801,26.424
351,70.260,0.861,-2.947,-0.306,0.739,0,1.176,0.302,3.265,84.456
351,70.260,0.861,-2.947,-0.306,0.739,1,-2.738,2.053,6.161,125.743
351,70.260,0.861,-2.947,-0.306,0.739,2,4.930,4.399,8.398,61.019
351,70.260,0.861,-2.947,-0.306,0.739,3,3.102,-0.125,3.605,51.544
351,70.260,0.861,-2.947,-0.306,0.739,4,-2.716,-4.617,3.947,-154.973
351,70.260,0.861,-2.947,-0.306,0.739,5,2.838,-2.596,2.008,10.079
351,70.260,0.861,-2.947,-0.306,0.739,6,-2.771,-4.863,4.106,-152.194
351,70.260,0.861,-2.947,-0.306,0.739,7,-3.660,1.166,6.112,137.703
351,70.260,0.861,-2.947,-0.306,0.739,8,1.050,4.877,7.827,88.609
351,70.260,0.861,-2.947,-0.306,0.739,9,-1.031,4.777,7.953,103.756
351,70.260,0.861,-2.947,-0.306,0.739,10,-3.979,1.685,6.699,136.256
351,70.260,0.861,-2.947,-0.306,0.739,11,-0.935,-4.652,2.476,-136.498
351,70.260,0.861,-2.947,-0.306,0.739,12,-4.208,-0.954,5.446,158.529
351,70.260,0.861,-2.947,-0.306,0.739,13,3.758,-4.985,3.542,-35.121
351,70.260,0.861,-2.947,-0.306,0.739,14,2.585,-2.321,1.835,19.960
352,70.462,0.799,-2.800,-0.306,0.739,0,1.161,0.358,3.179,83.460
352,70.462,0.799,-2.800,-0.306,0.739,1,-2.730,2.160,6.088,125.439
352,70.462,0.799,-2.800,-0.306,0.739,2,4.949,4.388,8.299,59.999
352,70.462,0.799,-2.800,-0.306,0.739,3,3.103,-0.127,3.528,49.248
352,70.462,0.799,-2.800,-0.306,0.739,4,-2.796,-4.541,3.994,-154.160
352,70.462,0.799,-2.800,-0.306,0.739,5,2.841,-2.589,2.052,5.886
352,70.462,0.799,-2.800,-0.306,0.739,6,-2.773,-4.835,4.112,-150.326
352,70.462,0.799,-2.800,-0.306,0.739,7,-3.743,1.175,6.036,138.814
352,70.462,0.799,-2.800,-0.306,0.739,8,1.073,4.855,7.660,87.955
352,70.462,0.799,-2.800,-0.306,0.739,9,-1.029,4.746,7.764,103.624
352,70.462,0.799,-2.800,-0.306,0.739,10,-3.978,1.683,6.551,136.825
352,70.462,0.799,-2.800,-0.306,0.739,11,-0.891,-4.683,2.531,-131.915
352,70.462,0.799,-2.800,-0.306,0.739,12,-4.192,-1.000,5.305,160.175
352,70.462,0.799,-2.800,-0.306,0.739,13,3.849,-5.000,3.761,-35.809
352,70.462,0.799,-2.800,-0.306,0.739,14,2.636,-2.348,1.891,13.808
353,70.660,0.738,-2.652,-0.306,0.739,0,1.147,0.415,3.094,82.410
353,70.660,0.738,-2.652,-0.306,0.739,1,-2.723,2.267,6.014,125.128
353,70.660,0.738,-2.652,-0.306,0.739,2,4.969,4.376,8.203,58.954
353,70.660,0.738,-2.652,-0.306,0.739,3,3.103,-0.129,3.458,46.855
353,70.660,0.738,-2.652,-0.306,0.739,4,-2.876,-4.464,4.043,-153.367
353,70.660,0.738,-2.652,-0.306,0.739,5,2.844,-2.582,2.107,1.889
353,70.660,0.738,-2.652,-0.306,0.739,6,-2.775,-4.808,4.122,-148.465
353,70.660,0.738,-2.652,-0.306,0.739,7,-3.826,1.184,5.962,139.954
353,70.660,0.738,-2.652,-0.306,0.739,8,1.095,4.834,7.494,87.272
353,70.660,0.738,-2.652,-0.306,0.739,9,-1.028,4.714,7.575,103.485
353,70.660,0.738,-2.652,-0.306,0.739,10,-3.978,1.681,6.404,137.420
353,70.660,0.738,-2.652,-0.306,0.739,11,-0.848,-4.714,2.601,-127.554
353,70.660,0.738,-2.652,-0.306,0.739,12,-4.176,-1.047,5.169,161.909
353,70.660,0.738,-2.652,-0.306,0.739,13,3.941,-4.950,3.942,-35.662
353,70.660,0.738,-2.652,-0.306,0.739,14,2.687,-2.375,1.968,8.074
354,70.873,0.625,-2.539,-0.566,0.566,0,1.132,0.471,3.052,80.436
354,70.873,0.625,-2.539,-0.566,0.566,1,-2.715,2.374,5.940,124.207
354,70.873,0.625,-2.539,-0.566,0.566,2,4.988,4.365,8.167,57.705
354,70.873,0.625,-2.539,-0.566,0.566,3,3.103,-0.131,3.455,44.175
354,70.873,0.625,-2.539,-0.566,0.566,4,-2.956,-4.387,4.030,-152.691
